key,source_language,target_language
native.NSPhotoLibraryAddUsageDescription,"Um Bilder zu speichern, benötigt Integreat Zugriff auf die Galerie.","Jibo zexîrekirin anku xwedankirina wêneyan, Integreat hewcetî bi têketina nav Galeriyê heye."
