key,source_language,target_language
native.NSPhotoLibraryAddUsageDescription,"Um Bilder zu speichern, benötigt {{appName}} Zugriff auf die Galerie.",ስእልታት ንምዕቃብ፡ {{appName}} ናብቲ ጋለሪ/መኽዘን ስእሊ ናይ ምእታው ፍቓድ የድልዮ።
native.NSLocationWhenInUseUsageDescription,"Um nahegelegene Orte zu finden, benötigt {{appName}} Zugriff auf den Standort.",
